       27335
   0.982556435582E+01  0.190087589067E+02  0.116825113726E+02       1       1
   0.993770023365E+01  0.179132892293E+03  0.116836533206E+02       1       1
   0.982510736551E+01  0.179118169232E+03  0.171710858045E+03       1       1
   0.944685250840E+02  0.677136268079E+02  0.187976924862E+03       1       1
   0.141032630561E+02  0.143052787994E+03  0.754620273930E+01       1       1
   0.147450406968E+03  0.769371121899E+02  0.182376736628E+03       1       1
   0.904068159656E+02  0.604158724316E+02  0.153777746646E+03       1       1
   0.402362798732E+02  0.136199270984E+03  0.928579160798E+02       1       1
   0.880712884740E+02  0.164197932363E+03  0.156661954406E+03       1       1
   0.849762456541E+02  0.656231371082E+02  0.151849085656E+03       1       1
   0.508433695314E+02  0.166262490669E+03  0.167292384490E+03       1       1
   0.788299519212E+02  0.139420016812E+03  0.132414957499E+03       1       1
   0.181905975304E+02  0.164017946852E+03  0.151617450230E+03       1       1
   0.100349656164E+03  0.114145717194E+03  0.109226858538E+02       1       1
   0.889001967635E+02  0.156472556566E+03  0.127601460293E+03       1       1
   0.727102954482E+02  0.168787336809E+03  0.171994996831E+03       1       1
   0.963718900301E+02  0.136150432445E+03  0.119578645425E+03       1       1
   0.873803354297E+02  0.149503412610E+03  0.130750735212E+03       1       1
   0.388505798872E+02  0.123409936938E+03  0.128758060970E+03       1       1
   0.541558332191E+02  0.174461748198E+03  0.144889003895E+03       1       1
   0.308630328537E+02  0.962461957183E+01  0.100099972701E+03       1       1
   0.190937969916E+03  0.966675073439E+01  0.100169487310E+03       1       1
   0.117567466036E+02  0.879657841733E+02  0.235895346582E+02       1       1
   0.171690800011E+03  0.878292139327E+02  0.235604822504E+02       1       1
   0.553291506195E+02  0.158925962027E+03  0.147174105440E+03       1       1
   0.393533340974E+02  0.166863368243E+03  0.424784857940E+02       1       1
   0.146964918315E+03  0.515629439206E+02  0.532252180171E+02       1       1
   0.176194614664E+02  0.184478600254E+02  0.101089785519E+02       1       1
   0.174975324924E+02  0.178465597189E+03  0.100377061876E+02       1       1
   0.175492458504E+02  0.178401203808E+03  0.170045663875E+03       1       1
   0.118927266447E+03  0.543130464737E+02  0.108301885514E+03       1       1
   0.159014712237E+03  0.339359183172E+02  0.124056361260E+02       1       1
   0.900637400886E+02  0.128021644764E+03  0.330176741407E+02       1       1
   0.175006341635E+03  0.120466485695E+03  0.133317708144E+03       1       1
   0.167531701736E+03  0.736181508302E+02  0.877699484193E+02       1       1
   0.382647564157E+02  0.162542447535E+03  0.136710169468E+03       1       1
   0.147691810987E+03  0.957281238625E+02  0.267851101395E+02       1       1
   0.363519663711E+02  0.150546669143E+03  0.185091304174E+02       1       1
   0.191413316808E+02  0.146854079313E+03  0.124163284334E+03       1       1
   0.818789958554E+02  0.725402117006E+02  0.144556172206E+03       1       1
   0.172728098846E+02  0.157027706604E+03  0.181566678560E+02       1       1
   0.172483761808E+02  0.157062870349E+03  0.178149346870E+03       1       1
   0.912550068876E+02  0.602870635179E+02  0.175111758813E+03       1       1
   0.197171113685E+02  0.110742283058E+03  0.194420381371E+02       1       1
   0.120333125332E+02  0.161923138735E+03  0.125670684763E+03       1       1
   0.124461586473E+03  0.448716074854E+02  0.703340997179E+02       1       1
   0.135877718857E+02  0.180829981480E+03  0.288332961003E+02       1       1
   0.136155693402E+02  0.180849397928E+03  0.188770715056E+03       1       1
   0.163037025607E+03  0.833599973668E+02  0.262108947795E+02       1       1
   0.303807350373E+02  0.183041818721E+03  0.152172856141E+03       1       1
   0.495832826715E+02  0.107215053894E+02  0.954570150040E+02       1       1
   0.515579543534E+02  0.175712267966E+03  0.133156042270E+03       1       1
   0.282785448790E+02  0.161258734749E+03  0.160858277112E+03       1       1
   0.602192853762E+02  0.158064482416E+03  0.154596936214E+03       1       1
   0.170026731033E+02  0.136887359853E+03  0.996544491751E+02       1       1
   0.181163430588E+02  0.100397333487E+02  0.896249607400E+02       1       1
   0.148515482608E+03  0.553252334189E+02  0.680512659034E+02       1       1
   0.838683194636E+02  0.176649179088E+03  0.149778709797E+03       1       1
   0.155299459587E+03  0.114049507227E+03  0.960945890119E+02       1       1
   0.280174190061E+02  0.889682414559E+01  0.790190430761E+02       1       1
   0.343243931849E+02  0.125009931484E+02  0.137678779164E+03       1       1
   0.230724806843E+02  0.914539711845E+02  0.137971973548E+03       1       1
   0.279260174774E+02  0.155150214440E+03  0.410488686041E+02       1       1
   0.273193510651E+02  0.151291039941E+03  0.136998941064E+03       1       1
   0.419030851308E+02  0.113941779648E+03  0.116762910901E+03       1       1
   0.132438832188E+02  0.867018028019E+02  0.870911862695E+01       1       1
   0.173178848668E+03  0.867444376483E+02  0.876396148859E+01       1       1
   0.138804741217E+02  0.665117354365E+02  0.210967466419E+02       1       1
   0.173832319962E+03  0.665448701076E+02  0.209928809263E+02       1       1
   0.159826906120E+03  0.441903451545E+02  0.862884594680E+01       1       1
   0.286983154276E+02  0.118249336170E+03  0.116279624055E+03       1       1
   0.388205924142E+02  0.193148319928E+02  0.148583114000E+03       1       1
   0.388228173891E+02  0.179415319337E+03  0.148541256642E+03       1       1
   0.546838375645E+02  0.143936014716E+03  0.101981688376E+02       1       1
   0.729725409415E+02  0.181031468854E+03  0.144443607595E+03       1       1
   0.778584533524E+02  0.153584100219E+03  0.156036491516E+03       1       1
   0.931131986134E+02  0.120726805302E+03  0.964554325285E+01       1       1
   0.271879470350E+02  0.143683641991E+02  0.109104797152E+03       1       1
   0.184153239121E+03  0.291279006538E+02  0.107224828786E+03       1       1
   0.732897061837E+01  0.388321155151E+02  0.262356475033E+02       1       1
   0.546644641124E+02  0.125034548907E+03  0.126132893277E+03       1       1
   0.878666840036E+02  0.710617036376E+02  0.176016520924E+03       1       1
   0.107754061239E+03  0.339905700999E+02  0.829836547158E+02       1       1
   0.102838807574E+03  0.188251573093E+03  0.504052419520E+02       1       1
   0.147524885039E+02  0.154624854005E+03  0.142613551272E+03       1       1
   0.214811286265E+02  0.119882146082E+03  0.113262408830E+03       1       1
   0.160732490218E+03  0.831063271934E+02  0.184070638909E+02       1       1
   0.516653530022E+02  0.189390442201E+03  0.162614841993E+03       1       1
   0.191711798048E+03  0.745857292449E+02  0.893179067706E+02       1       1
   0.140452021591E+03  0.507224296908E+02  0.657805882864E+02       1       1
   0.378992427160E+02  0.122766004502E+03  0.932944149049E+02       1       1
   0.219134347597E+02  0.111352011135E+03  0.274757543267E+02       1       1
   0.439571332727E+02  0.151596759360E+03  0.149010943476E+03       1       1
   0.374025230157E+02  0.163899147733E+03  0.151634255908E+03       1       1
   0.886159523572E+02  0.430389502273E+02  0.176226006939E+03       1       1
   0.529539943820E+02  0.149115702889E+03  0.110123853984E+03       1       1
   0.413643446455E+02  0.303494437746E+02  0.188802912480E+03       1       1
   0.414256557589E+02  0.190298901003E+03  0.188822148321E+03       1       1
   0.106338183620E+03  0.418274514971E+02  0.543798445767E+02       1       1
   0.582250083973E+02  0.152154147573E+03  0.149854719782E+03       1       1
   0.243281126091E+02  0.791840484736E+02  0.188663411900E+03       1       1
   0.333530368901E+02  0.112082802389E+03  0.120611459154E+03       1       1
   0.892359111431E+02  0.155516496474E+03  0.163818248298E+03       1       1
   0.746942655318E+02  0.162304482851E+03  0.137420655632E+03       1       1
   0.507222117250E+02  0.153371153520E+03  0.152475496113E+03       1       1
   0.765611632360E+01  0.191106363761E+03  0.137284538899E+03       1       1
   0.106650519179E+03  0.506155366947E+02  0.144407300189E+03       1       1
   0.657792893571E+02  0.814345269639E+02  0.136310419828E+03       1       1
   0.482299484106E+02  0.161880662920E+03  0.148510648653E+03       1       1
   0.155940294682E+02  0.148024691363E+03  0.242813443503E+02       1       1
   0.489694531474E+02  0.151128999161E+03  0.132531452212E+03       1       1
   0.414773905938E+02  0.101606379429E+02  0.139679156516E+03       1       1
   0.414133142196E+02  0.170107066783E+03  0.139760513897E+03       1       1
   0.435883189229E+02  0.153481496842E+03  0.237915826341E+02       1       1
   0.154190830308E+03  0.490340188684E+02  0.516112340323E+02       1       1
   0.249546344017E+02  0.151804983001E+03  0.150156644383E+03       1       1
   0.429660832408E+02  0.166401893955E+03  0.168435022651E+03       1       1
   0.124841382696E+02  0.128662040119E+03  0.111743323503E+03       1       1
   0.273838567302E+02  0.179667180316E+03  0.158660379594E+03       1       1
   0.360014107583E+02  0.147522659799E+03  0.106116468228E+03       1       1
   0.573161343317E+02  0.122089365091E+03  0.978743051341E+02       1       1
   0.265059306025E+02  0.872935550872E+02  0.146932370356E+03       1       1
   0.371381285010E+02  0.137806609496E+03  0.116944215832E+03       1       1
   0.168777582924E+03  0.715923367916E+02  0.643019098064E+02       1       1
   0.107228075185E+02  0.575008958656E+02  0.239136251967E+02       1       1
   0.170677359523E+03  0.573506069698E+02  0.238199125790E+02       1       1
   0.494455615225E+02  0.219857644333E+02  0.158349323886E+03       1       1
   0.495792086557E+02  0.181996840049E+03  0.158275019047E+03       1       1
   0.536223756858E+02  0.160264957603E+03  0.162881336049E+03       1       1
   0.191367385555E+02  0.153060453043E+03  0.155822310318E+03       1       1
   0.117899010957E+03  0.129061433818E+03  0.805768991998E+02       1       1
   0.831247506127E+02  0.139024876867E+03  0.906907010617E+01       1       1
   0.154452843976E+03  0.631333528182E+02  0.583943598043E+02       1       1
   0.163625300730E+03  0.175471811527E+03  0.568426966895E+02       1       1
   0.134991729020E+02  0.195946980333E+02  0.111988459777E+03       1       1
   0.115088434197E+03  0.163884252024E+03  0.633342752123E+02       1       1
   0.147956416613E+02  0.978208039660E+02  0.263194774694E+02       1       1
   0.266708087862E+02  0.158961565724E+02  0.127086979548E+03       1       1
   0.896860155112E+02  0.156517847969E+03  0.156175999191E+03       1       1
   0.303591938652E+02  0.142632208216E+03  0.799383363818E+02       1       1
   0.337046338137E+02  0.530126742196E+02  0.131109669869E+02       1       1
   0.750964223657E+02  0.806237189869E+02  0.148782732230E+03       1       1
   0.753145604226E+02  0.794316354782E+02  0.165015679166E+03       1       1
   0.787839949557E+02  0.134052706155E+03  0.118533741152E+03       1       1
   0.921105841648E+02  0.785882420394E+02  0.180081734300E+03       1       1
   0.115982989793E+02  0.114637112119E+03  0.118625978463E+03       1       1
   0.871591579770E+02  0.699380487541E+02  0.189898978624E+03       1       1
   0.195027385766E+02  0.823273111706E+02  0.143097804088E+02       1       1
   0.179503745448E+03  0.822797398165E+02  0.142561830541E+02       1       1
   0.194938031173E+02  0.822268123961E+02  0.174246946753E+03       1       1
   0.907083550403E+02  0.177217075475E+03  0.131941928086E+03       1       1
   0.148804822246E+02  0.813861937125E+02  0.206301412294E+02       1       1
   0.175008560086E+03  0.813929307029E+02  0.206265339602E+02       1       1
   0.149245562767E+02  0.814950015182E+02  0.180596405023E+03       1       1
   0.608695496884E+02  0.176440585432E+03  0.148368746353E+03       1       1
   0.925523419401E+02  0.169172025791E+03  0.160571613494E+03       1       1
   0.267379839936E+02  0.154408494629E+03  0.157353057139E+03       1       1
   0.184502623088E+02  0.153861022725E+03  0.408370535206E+02       1       1
   0.113893496429E+02  0.444819385188E+02  0.397714576774E+02       1       1
   0.583268012062E+02  0.133100780812E+03  0.125385508356E+03       1       1
   0.794169966967E+02  0.154140775945E+03  0.148319315727E+03       1       1
   0.562215926954E+02  0.993243511337E+01  0.180178872269E+03       1       1
   0.636758566779E+02  0.112021229555E+03  0.125037462440E+03       1       1
   0.105187479971E+03  0.156759583809E+03  0.181077692869E+03       1       1
   0.463335431437E+02  0.168529618466E+03  0.133652991948E+03       1       1
   0.108701309793E+02  0.170782317971E+03  0.160521382267E+03       1       1
   0.174576541172E+02  0.592834968757E+02  0.205751196005E+02       1       1
   0.828601313415E+02  0.166157011125E+03  0.172280690857E+03       1       1
   0.477122186773E+02  0.149283691915E+03  0.104950986131E+02       1       1
   0.115681617376E+03  0.171616508395E+03  0.604377778317E+02       1       1
   0.729204037758E+02  0.147607128078E+03  0.124071501768E+03       1       1
   0.756299967631E+01  0.644102367895E+02  0.255140784439E+02       1       1
   0.167554491022E+03  0.644174897246E+02  0.255120648240E+02       1       1
   0.109890680160E+03  0.185832640319E+03  0.474592823780E+02       1       1
   0.309979034458E+02  0.134103358287E+03  0.129588949674E+03       1       1
   0.169669259419E+03  0.687283833771E+02  0.738684258849E+02       1       1
   0.171272140502E+02  0.129164305663E+03  0.139282978643E+02       1       1
   0.904854837913E+02  0.558757264329E+02  0.168661639564E+03       1       1
   0.367170036805E+02  0.750038444619E+01  0.163849173363E+03       1       1
   0.367715416815E+02  0.167529957565E+03  0.163915029433E+03       1       1
   0.520149275819E+02  0.181058787682E+03  0.173694413482E+03       1       1
   0.502477531214E+02  0.155889349339E+03  0.138666101953E+03       1       1
   0.371571292826E+02  0.165100233532E+03  0.135532404394E+02       1       1
   0.370730700624E+02  0.165005420361E+03  0.173573716976E+03       1       1
   0.606911602436E+02  0.157718701077E+03  0.134399752339E+03       1       1
   0.106879283809E+03  0.183913461383E+03  0.644336134750E+02       1       1
   0.439871293563E+02  0.183274209512E+03  0.262633371615E+02       1       1
   0.440602316064E+02  0.233487021653E+02  0.186321076872E+03       1       1
   0.440230013356E+02  0.183297291925E+03  0.186270861226E+03       1       1
   0.990225786839E+02  0.150778057338E+03  0.109637154992E+03       1       1
   0.154183725407E+03  0.566946219527E+02  0.627651421068E+02       1       1
   0.226621252413E+02  0.222410145932E+02  0.110406401214E+03       1       1
   0.182657150745E+03  0.222111554624E+02  0.110484905460E+03       1       1
   0.341954159225E+02  0.147180232610E+03  0.984041274543E+02       1       1
   0.733110970893E+01  0.176565673950E+03  0.156735660309E+03       1       1
   0.979085364428E+02  0.181108466128E+03  0.458487320361E+02       1       1
   0.141323033964E+02  0.148581050660E+03  0.129765768440E+03       1       1
   0.660707908460E+02  0.128626087581E+03  0.108815900536E+03       1       1
   0.307063777836E+02  0.755818586421E+01  0.149599806472E+03       1       1
   0.308058996140E+02  0.167458468342E+03  0.149664546857E+03       1       1
   0.160749804580E+03  0.736080008405E+02  0.963468078693E+01       1       1
   0.986651434413E+02  0.677664783567E+02  0.165559416602E+03       1       1
   0.753428837698E+02  0.843688706179E+01  0.183632127920E+03       1       1
   0.572545526346E+02  0.145190942668E+03  0.115290266251E+03       1       1
   0.411476848530E+02  0.860590171340E+01  0.124895438247E+03       1       1
   0.177576936622E+03  0.861460457955E+02  0.801586849202E+02       1       1
   0.283187258867E+02  0.170542424318E+03  0.261706103744E+02       1       1
   0.283327609271E+02  0.104798823276E+02  0.186262876555E+03       1       1
   0.283092108918E+02  0.170547862982E+03  0.186216512730E+03       1       1
   0.637187794220E+02  0.122008508778E+03  0.105578353629E+03       1       1
   0.964458084058E+02  0.177965807319E+03  0.529764887278E+02       1       1
   0.627415556482E+02  0.169775153279E+03  0.144621350485E+03       1       1
   0.773342260796E+02  0.172463883649E+03  0.154955873112E+03       1       1
   0.811029690063E+02  0.841362895976E+02  0.169185813357E+03       1       1
   0.456649307323E+02  0.149991106984E+03  0.141102451308E+03       1       1
   0.466634781413E+02  0.143739601260E+03  0.128527949286E+03       1       1
   0.787259780827E+02  0.160079676525E+03  0.131046576510E+03       1       1
   0.138568771208E+02  0.158556146336E+03  0.132645895010E+03       1       1
   0.508737731257E+02  0.118206958447E+03  0.124552621473E+03       1       1
   0.556705739081E+02  0.141157572226E+02  0.173652995128E+03       1       1
   0.556030348624E+02  0.174104180646E+03  0.173739365101E+03       1       1
   0.328937920737E+02  0.163229057905E+03  0.285092144503E+02       1       1
   0.328395551982E+02  0.163114672552E+03  0.188390303758E+03       1       1
   0.154509838998E+03  0.936709820831E+02  0.103197455906E+02       1       1
   0.276712062409E+02  0.102875612006E+03  0.257768970779E+02       1       1
   0.553950539969E+02  0.162267244702E+03  0.216692129703E+02       1       1
   0.245730923948E+02  0.142946690854E+03  0.102512724470E+03       1       1
   0.156783031549E+03  0.666340552812E+02  0.381953981348E+02       1       1
   0.805918076607E+02  0.139041245616E+03  0.164929624198E+02       1       1
   0.543775493896E+02  0.274882859424E+02  0.975566839343E+01       1       1
   0.543850468185E+02  0.187399778613E+03  0.169751779219E+03       1       1
   0.740199082310E+02  0.123163651502E+03  0.133149002625E+03       1       1
   0.199977576553E+02  0.118295647877E+03  0.120705969247E+03       1       1
   0.348794309717E+02  0.216885724816E+02  0.124008296884E+03       1       1
   0.110539572331E+03  0.305608050235E+02  0.627682781526E+02       1       1
   0.110531581888E+03  0.190555610390E+03  0.628755693737E+02       1       1
   0.491996245757E+02  0.116136242548E+03  0.102527350213E+03       1       1
   0.381374415091E+02  0.158644019787E+03  0.331587629077E+02       1       1
   0.664415393448E+02  0.128307070935E+03  0.122338290049E+03       1       1
   0.862007113702E+02  0.130205396998E+03  0.265403106583E+02       1       1
   0.747234795431E+02  0.160241687489E+03  0.159000304763E+03       1       1
   0.360471221084E+02  0.174879197247E+03  0.209431342257E+02       1       1
   0.359507414993E+02  0.148951431885E+02  0.181040041530E+03       1       1
   0.360139588435E+02  0.174960329038E+03  0.180938793728E+03       1       1
   0.427610912661E+02  0.118945133028E+03  0.122820445457E+03       1       1
   0.198382143424E+02  0.722983502398E+02  0.191755854261E+03       1       1
   0.340293797427E+02  0.425187877361E+02  0.137435647434E+02       1       1
   0.871256670638E+02  0.170712788746E+03  0.135081034576E+03       1       1
   0.818380987751E+02  0.648090836926E+02  0.144694067329E+03       1       1
   0.370992979393E+02  0.172435117016E+03  0.983157251708E+01       1       1
   0.371522013612E+02  0.124414012700E+02  0.169870228904E+03       1       1
   0.371130614765E+02  0.172464405817E+03  0.169866217888E+03       1       1
   0.878555336953E+01  0.127191289201E+03  0.104033234053E+02       1       1
   0.299976470575E+02  0.158398437920E+03  0.136783895186E+02       1       1
   0.606519718428E+02  0.163508260311E+03  0.163787197185E+03       1       1
   0.116338417892E+02  0.162947420527E+03  0.162336936584E+03       1       1
   0.109293105639E+02  0.593293667698E+02  0.461172400785E+02       1       1
   0.228373952450E+02  0.941793359741E+02  0.282403070995E+02       1       1
   0.228574834703E+02  0.941286104092E+02  0.188273511017E+03       1       1
   0.137656455278E+02  0.161695142008E+03  0.145556929726E+03       1       1
   0.328910494645E+02  0.162336389446E+03  0.418447437830E+02       1       1
   0.596957842244E+02  0.127949643740E+03  0.118659680716E+03       1       1
   0.162019126106E+03  0.756028592843E+02  0.250147812391E+02       1       1
   0.106683445962E+03  0.720936691991E+02  0.186604767638E+03       1       1
   0.214030947301E+02  0.166183391064E+03  0.311223850075E+02       1       1
   0.214273881746E+02  0.166246155667E+03  0.191099673305E+03       1       1
   0.469917796833E+02  0.157481673427E+02  0.140897788112E+03       1       1
   0.470362606286E+02  0.175632946821E+03  0.140870686378E+03       1       1
   0.311414996289E+02  0.200534551196E+02  0.978957058560E+02       1       1
   0.686958065564E+02  0.162946914547E+03  0.149653050744E+03       1       1
   0.122384082916E+02  0.106785502027E+03  0.119246143565E+03       1       1
   0.124385706867E+02  0.135400377200E+03  0.282270193064E+02       1       1
   0.854134378498E+02  0.628995777444E+02  0.165247394679E+03       1       1
   0.809911887847E+01  0.765841723031E+02  0.389305348566E+02       1       1
   0.168080170492E+03  0.765433605597E+02  0.389579043729E+02       1       1
   0.329629146381E+02  0.190989216479E+02  0.934288175368E+01       1       1
   0.329520026012E+02  0.179050765245E+03  0.928403846909E+01       1       1
   0.329257633953E+02  0.190786986927E+02  0.169315399454E+03       1       1
   0.328639291803E+02  0.179012921841E+03  0.169345225410E+03       1       1
   0.164738921240E+03  0.683953785619E+02  0.484194941963E+02       1       1
   0.148528410846E+02  0.397177968383E+02  0.237878256017E+02       1       1
   0.561152096415E+02  0.140577533852E+03  0.109147469713E+03       1       1
   0.621803769023E+02  0.213187766392E+02  0.154264678291E+03       1       1
   0.622188622245E+02  0.181239403276E+03  0.154204915608E+03       1       1
   0.106069561779E+03  0.254813234148E+02  0.769113861907E+02       1       1
   0.364103819634E+02  0.119244545554E+03  0.115947782225E+03       1       1
   0.153254701486E+03  0.715323066411E+02  0.859244222438E+01       1       1
   0.377571078621E+02  0.238639175168E+02  0.154876402990E+03       1       1
   0.377524288658E+02  0.183972232214E+03  0.154853431667E+03       1       1
   0.694242122975E+02  0.274033755113E+02  0.141376317696E+03       1       1
   0.128505898057E+03  0.477807913142E+02  0.644045370255E+02       1       1
   0.463715054777E+02  0.264635623154E+02  0.769209014645E+01       1       1
   0.464028783798E+02  0.186364934664E+03  0.167607221223E+03       1       1
   0.133118838227E+02  0.681721086986E+02  0.132888379318E+02       1       1
   0.173389714392E+03  0.680874427373E+02  0.133752309989E+02       1       1
   0.157381695455E+03  0.798361745210E+02  0.296910634583E+02       1       1
   0.138342681714E+03  0.952472899318E+02  0.255113236597E+02       1       1
   0.361029474339E+02  0.184276430317E+03  0.264937697331E+02       1       1
   0.360415769027E+02  0.242819329195E+02  0.186404274147E+03       1       1
   0.360757872659E+02  0.184217313150E+03  0.186515163037E+03       1       1
   0.386922669658E+02  0.245443591345E+02  0.740966840024E+01       1       1
   0.387919461526E+02  0.245424599763E+02  0.167358072458E+03       1       1
   0.388314427473E+02  0.184582908461E+03  0.167428531583E+03       1       1
   0.869893954952E+02  0.126519272942E+03  0.108495573551E+02       1       1
   0.418276920023E+02  0.164588703148E+03  0.145146024529E+03       1       1
   0.375530268798E+02  0.158153106169E+03  0.176210356133E+02       1       1
   0.665611904679E+02  0.161920790372E+03  0.130642775657E+03       1       1
   0.348859938452E+02  0.288286572039E+02  0.160399146416E+03       1       1
   0.349465320214E+02  0.188965763847E+03  0.160316109496E+03       1       1
   0.569549249000E+02  0.187432509057E+03  0.134552651584E+03       1       1
   0.302814707374E+02  0.122429609539E+03  0.951674876503E+02       1       1
   0.946987727512E+02  0.151418132703E+03  0.125293557417E+03       1       1
   0.596663147520E+02  0.142420892826E+03  0.135903845055E+03       1       1
   0.467720151608E+02  0.177728777172E+03  0.309299719966E+02       1       1
   0.468695031226E+02  0.177178593158E+02  0.191043848085E+03       1       1
   0.467617621999E+02  0.177708101210E+03  0.191025100450E+03       1       1
   0.163843500421E+03  0.700441131450E+02  0.391368375898E+02       1       1
   0.116699841277E+02  0.154711883734E+03  0.446262840852E+02       1       1
   0.947400276635E+02  0.153075104300E+03  0.141345681715E+03       1       1
   0.262005136739E+02  0.843480903400E+02  0.139680221317E+03       1       1
   0.133536863473E+03  0.187417248251E+03  0.497164424348E+02       1       1
   0.497207664879E+02  0.157412028838E+03  0.172549598200E+02       1       1
   0.188735289605E+03  0.459773523118E+02  0.114898042859E+03       1       1
   0.126469326121E+03  0.344019873206E+02  0.598443666382E+02       1       1
   0.422517982557E+02  0.126985969234E+02  0.845659474509E+02       1       1
   0.898423467350E+02  0.160361439009E+03  0.173419283288E+03       1       1
   0.155535250540E+03  0.577186317616E+02  0.703534562450E+02       1       1
   0.316335733591E+02  0.116176211233E+03  0.109197796794E+03       1       1
   0.518613538327E+02  0.211081101497E+02  0.165859844320E+03       1       1
   0.519005536449E+02  0.181125824216E+03  0.165805426331E+03       1       1
   0.146869867531E+02  0.164231080793E+03  0.138195261407E+03       1       1
   0.736341809534E+02  0.145934901227E+03  0.132210192724E+03       1       1
   0.152076531651E+03  0.869311884047E+02  0.134199218895E+02       1       1
   0.534171505546E+02  0.111586220739E+03  0.107121386517E+03       1       1
   0.151334831876E+03  0.486122449064E+02  0.587736622955E+02       1       1
   0.843567443603E+01  0.161975769036E+03  0.987627767517E+01       1       1
   0.854120395576E+01  0.162023150944E+03  0.169795806598E+03       1       1
   0.172112598334E+02  0.129014699993E+03  0.117912814179E+03       1       1
   0.818842231061E+02  0.168522497767E+03  0.149669080184E+03       1       1
   0.781644900632E+02  0.171511424285E+03  0.176894095259E+03       1       1
   0.232024556509E+02  0.149965762303E+03  0.130639793907E+03       1       1
   0.170857007521E+02  0.173353742626E+03  0.164263903452E+03       1       1
   0.150600644898E+02  0.475642898044E+02  0.335424374203E+02       1       1
   0.245391788323E+02  0.143933457028E+03  0.150540549366E+02       1       1
   0.932295809574E+02  0.134767907418E+03  0.152235293257E+02       1       1
   0.277129361279E+02  0.778006652835E+02  0.125521845609E+03       1       1
   0.112799799812E+02  0.992403400833E+02  0.118061040097E+03       1       1
   0.151238573002E+03  0.549869075486E+02  0.473222850565E+02       1       1
   0.117173619915E+02  0.936901041621E+02  0.118405079803E+02       1       1
